feature 1,feature 2,label
1.3084425345531918,-1.3962170233033957,1
0.5790175619342588,0.44562400533290575,0
0.6597028638648912,-0.05995671282507031,0
1.1955912140797624,-0.5748632218158392,0
,0.6836449903049329,0
0.8847424284518912,-0.6221652671266888,0
-0.866528681396747,1.2172287690302808,1
0.29450697222699884,0.7832599214923226,1
0.629439766511786,0.31003486117328327,0
,4.008823021253166,0
,1.6989008695307486,0
,0.0779349190139591,1
0.5386340312252197,0.05393601720778057,0
-0.12201140099344299,-0.702008416306567,1
,0.09788508544453162,1
0.7442265426578979,0.14932217459499048,0
-0.8120404902184447,0.09400343449935039,1
,1.7228803902052698,0
-0.9224634272858931,0.4098151913041843,1
,1.4988041667152685,0
0.9075828885166137,-0.9415742419816326,0
0.9728135798698974,-0.8515123440193662,0
0.7604264918262148,0.11446917692050945,0
,0.9806796346073794,0
1.720774946000187,-1.07427783991141,0
2.401856612745668,-1.7650124373611984,0
,2.0884568344956986,0
0.9527252301619719,0.7728650216340645,0
-0.21271281918114393,0.03642106569226966,1
-1.1251330439153757,2.0467039086100796,0
,1.228905173386003,0
,1.1006951077883622,0
,1.3715437129994632,0
0.299786316346616,-1.4456350674949328,1
-1.5707970146700327,0.28272888236736715,1
1.249264419848623,-0.7463900968478328,0
,0.9047409721371369,0
,2.3725042062773705,1
,1.990244137261359,0
,2.356217512030309,0
-0.3907137053331726,-0.15415491459095676,1
0.8042690983536197,-0.7806348050816607,0
,1.2104402621608568,0
,1.2190461315520738,1
1.3368166665333354,-1.403195561016393,0
0.39193307473356376,0.3909470742255831,0
0.20097565455003774,0.0566604697941781,1
0.15155266769434927,0.50335479562331,0
,1.266863783339696,1
,2.9235519218038633,0
0.6798753312747733,0.5060371493792793,0
0.49605772824846295,-0.8458723937669475,1
-0.01780110662896972,1.538729674104258,0
,0.02063068674749241,0
0.7934307658406645,0.4078505708018176,0
-0.937476857464201,0.45445288487585866,1
0.12461980184766863,0.2746380717459791,0
0.9046701285351268,0.7502584216385885,0
0.34155796149589157,-0.36742906869022085,1
,0.6314270719680568,0
-0.49632750800402364,-0.22583748063475417,1
0.7288385469686234,0.220382557331735,0
1.0245605621475302,-0.3725925676315982,0
0.21498968208090274,0.01478358196959989,1
,1.5686146260583944,0
,1.6801856823230277,0
-1.1364696747975231,-0.02893028500358441,1
,1.3917240635285182,0
0.17741910322158094,0.535466697044302,0
0.07606186601675102,0.7980253270501871,0
1.5289385872284984,-0.5889728640732799,0
0.06374835553188019,-0.21028279149480456,1
,0.28820030008013553,0
0.003295228653032889,-0.43610647118652734,1
,2.7615183763893434,0
1.2947454766697346,-0.16143188427775113,0
,0.7146888923751513,0
0.9987865524350785,-1.1703618865372616,0
0.7329757762261726,0.47567964809968233,0
-0.42984254966982993,0.26242599270287004,1
,1.8035739704061116,0
1.1346637848613184,0.2807663897226889,0
,0.9053152456229887,0
,1.0425552378755194,0
-0.1621015992589011,0.23378798956323,0
2.0903043667305847,-1.7971473083995182,0
1.6190886199930568,-1.061169774453084,0
,0.34801280088121056,1
,0.24532504845786907,0
0.937662311478338,-0.5971488001932417,0
,0.32012762270467315,0
1.258652739241392,-0.6570986622555404,0
,3.930767739195563,0
1.0445646671223243,-0.8895779820383232,0
0.008619356658241928,1.2402516877940073,0
,2.941539055158872,1
,1.3559501556347442,0
-0.5013716449217458,0.5585929708246751,1
,2.6904717186888045,0
,1.896893288567591,0
2.133636018781246,-2.3035005488626448,0
0.2599553693549902,0.5323761629815058,0
0.9176029617677783,-0.05242553339527334,0
,1.9702785131858784,0
-0.009721533575624108,1.5217045748562013,0
0.2845542750185167,0.8772516145041578,0
,1.842887715450384,1
,2.200402819691033,0
,1.6276269239059604,0
,2.823673610314631,0
0.48017955522606715,0.2818121891089643,0
0.6645254629505097,0.7680019165240132,0
0.7543502734431942,0.5248947364512265,0
-0.23533323043481963,-1.8359884995992033,1
,2.7039167079371076,0
,1.2345377311822814,0
,2.064449178531542,0
,1.4749900666815259,1
,1.696474035364606,1
0.1409194134836903,-0.2048273293279621,0
1.1088027985800846,-0.5141465070957505,0
,2.4373557054955626,0
,2.1431669849496395,1
0.8106802342503614,0.22944136751052135,0
,1.1598774676644288,1
1.3726886703965064,0.4195580927106422,0
1.4814362251927318,-2.5433026479332117,1
0.6889220142119094,0.016187184504524443,0
,2.068450876069196,0
,1.8242438523700248,0
,1.5478069426073968,0
,0.15868121250633427,1
0.4259042986234759,0.6084006999812905,0
1.0000351522821096,-0.5401935763638497,0
,1.8769968151736587,0
0.939603021039338,-0.43420034620057923,0
0.6187729113596716,0.681619397494559,0
1.5034503946748166,0.05850227562227145,0
-0.6724049827751237,0.6923127851090509,1
,1.1156017826170768,0
1.625256484557532,-1.0753451427039478,0
,3.093460270664589,0
-0.02012073481468124,-0.5885351280176983,1
,1.3445626906496781,0
0.684009456313835,-1.5501148277417443,1
,1.3943266723212284,1
-0.39496084908454554,0.353860159473478,1
0.23003948229424687,0.5793467820158696,0
,0.01774126033764367,0
0.5893058864687202,0.9006093639650676,0
-0.6799093004695823,0.5698296871560558,1
,2.1778020322637723,0
,1.602932040257237,0
,2.76696761683742,0
1.3656344671526321,-1.4346516659152886,1
,0.7256316427831262,0
